ID,Asset Name,Code,Project,Client,Project Activity,Activity Description,Duration (Hours),Duration (Days),Time Begin UTC,Time End UTC,URL
4006,Gulf Giant,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Waiting for day light to shift the SEP to the next location.,1.5,0.1,19-Mar-23 22:30,20-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/4006/dpr?d=2023-03-19
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,"Traslado de ambas cuadrillas al Saladillo para su hora de Colación. 
Una de los conductores es detenido a somnolencia en control 2.",1.5,0.1,19-Mar-23 16:00,19-Mar-23 17:30,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-19
4173,Fugro Galaxy,25-230237,TEPDK Dan E decomm. site survey,TotalEnergies EP Danmark A/S,Downtime Other,Re-run line DE_A_M29A HDG 226 Length: 4km. Re-run for missed header in the UHR,0.6,0.0,19-Mar-23 16:56,19-Mar-23 17:29,https://dome.fugro.com/operations/ddpr/project/4173/dpr?d=2023-03-19
4062,Fugro Pegasus,RINU918,RINU918 - RAO Blue Essence & Blue Volta,Fugro,Breakdown LOC,Starcomm connection lost,0.1,0.0,19-Mar-23 10:12,19-Mar-23 10:20,https://dome.fugro.com/operations/ddpr/project/4062/dpr?d=2023-03-19
4062,Fugro Pegasus,RINU918,RINU918 - RAO Blue Essence & Blue Volta,Fugro,Breakdown LOC,Videosoft Encoder not responding,0.4,0.0,19-Mar-23 09:50,19-Mar-23 10:12,https://dome.fugro.com/operations/ddpr/project/4062/dpr?d=2023-03-19
4062,Fugro Pegasus,RINU918,RINU918 - RAO Blue Essence & Blue Volta,Fugro,Breakdown LOC,Fugro Support tool not working to activate Sensors,0.3,0.0,19-Mar-23 09:05,19-Mar-23 09:20,https://dome.fugro.com/operations/ddpr/project/4062/dpr?d=2023-03-19
3571,ACOMS 11,202812,LTEH_India_Pre-construction and Anchor clearance  survey Season 1 for PRP-7 Project : ACOMS 11,L&T Hydrocarbon Engineering Limited,NSC,Waiting for NSC Extension.,24.0,1.0,18-Mar-23 00:00,19-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/3571/dpr?d=2023-03-18
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Idle at sea,Standy at Outer Anchorage (Waiting on permit for SeaMeWe6),24.0,1.0,18-Mar-23 00:00,19-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2023-03-18
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,Almuerzo en El Saladillo de ambas cuadrillas,1.3,0.1,18-Mar-23 16:30,18-Mar-23 17:45,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-18
4173,Fugro Galaxy,25-230237,TEPDK Dan E decomm. site survey,TotalEnergies EP Danmark A/S,Downtime Other,Adding drogues to the UHR and redeployment.,0.5,0.0,18-Mar-23 09:57,18-Mar-23 10:26,https://dome.fugro.com/operations/ddpr/project/4173/dpr?d=2023-03-18
3571,ACOMS 11,202812,LTEH_India_Pre-construction and Anchor clearance  survey Season 1 for PRP-7 Project : ACOMS 11,L&T Hydrocarbon Engineering Limited,NSC,Waiting for NSC Extension.,24.0,1.0,17-Mar-23 00:00,18-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/3571/dpr?d=2023-03-17
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Idle at sea,Standy at Outer Anchorage (Waiting on permit for SeaMeWe6),24.0,1.0,17-Mar-23 00:00,18-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2023-03-17
4049,Skate 2D,223717,Tilbury - Gravesend Tunnel GI,Baker Hicks,Fugro Downtime,Fugro down time to provide day crew sufficient rest due to early start to meet slack tide for move.,1.5,0.1,17-Mar-23 18:00,17-Mar-23 19:30,https://dome.fugro.com/operations/ddpr/project/4049/dpr?d=2023-03-17
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,Traslado del personal al Saladillo y almuerzo en casino,1.3,0.1,17-Mar-23 16:30,17-Mar-23 17:45,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-17
4177,Skate-3D,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Waiting for day light to shift the SEP to the next location,6.0,0.3,17-Mar-23 00:00,17-Mar-23 06:00,https://dome.fugro.com/operations/ddpr/project/4177/dpr?d=2023-03-17
3571,ACOMS 11,202812,LTEH_India_Pre-construction and Anchor clearance  survey Season 1 for PRP-7 Project : ACOMS 11,L&T Hydrocarbon Engineering Limited,NSC,Waiting for NSC Extension.,24.0,1.0,16-Mar-23 00:00,17-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/3571/dpr?d=2023-03-16
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Idle at sea,Standy at Outer Anchorage (Waiting on permit for SeaMeWe6),24.0,1.0,16-Mar-23 00:00,17-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2023-03-16
4006,Gulf Giant,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Waiting for day light to shift the SEP to the next location,6.0,0.3,16-Mar-23 18:00,17-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/4006/dpr?d=2023-03-16
4177,Skate-3D,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Waiting for day light to shift the SEP to the next location,6.0,0.3,16-Mar-23 18:00,17-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/4177/dpr?d=2023-03-16
4135,DPV Jaya Pearl,CPS677,McDermott Saudi MIP Package 4 - Positioning and Construction Support,McDermott Arabia Company Limited,Downtime,"Trucks loaded, JAFZA gate pass system down.",4.0,0.2,16-Mar-23 17:00,16-Mar-23 21:02,https://dome.fugro.com/operations/ddpr/project/4135/dpr?d=2023-03-16
2471,GEO,AMR017,Anglo American (AMR017) RP1653309 -Aut Inst Geotécnicos Monitoring,Anglo American Brazil,Falta de pessoal,Deslocamento EB2 a SAG. Deslocamento até o almoxarifado ANGLO. Equipe atuando no projeto ARM018.,1.8,0.1,16-Mar-23 16:10,16-Mar-23 18:00,https://dome.fugro.com/operations/ddpr/project/2471/dpr?d=2023-03-16
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,- Almuerzo,1.0,0.0,16-Mar-23 16:45,16-Mar-23 17:45,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-16
3571,ACOMS 11,202812,LTEH_India_Pre-construction and Anchor clearance  survey Season 1 for PRP-7 Project : ACOMS 11,L&T Hydrocarbon Engineering Limited,NSC,Waiting for NSC Extension.,24.0,1.0,15-Mar-23 00:00,16-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/3571/dpr?d=2023-03-15
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Idle at sea,Standy at Outer Anchorage (Waiting on permit for SeaMeWe6),24.0,1.0,15-Mar-23 00:00,16-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2023-03-15
2471,GEO,AMR017,Anglo American (AMR017) RP1653309 -Aut Inst Geotécnicos Monitoring,Anglo American Brazil,Falta de pessoal,Equipe atuando no projeto AMR018.,4.1,0.2,15-Mar-23 16:02,15-Mar-23 20:05,https://dome.fugro.com/operations/ddpr/project/2471/dpr?d=2023-03-15
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,Colación del personal del turno A y recibe turno.,1.3,0.1,15-Mar-23 17:10,15-Mar-23 18:30,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-15
2487,Fugro Enterprise,0000,Fugro Enterprise,Fugro Resource Planning,Planned Maintenance,"Fugro Enterprise at Caddell Dock, Staten Island, NY for shipyard repairs, vessel OFFHIRE.",14.0,0.6,15-Mar-23 00:00,15-Mar-23 14:00,https://dome.fugro.com/operations/ddpr/project/2487/dpr?d=2023-03-15
4049,Skate 2D,223717,Tilbury - Gravesend Tunnel GI,Baker Hicks,Fugro Downtime,Crew unable to repair AIS system. Awaiting AIS Engineer to attend Skate 2D in morning.,4.0,0.2,15-Mar-23 00:00,15-Mar-23 04:00,https://dome.fugro.com/operations/ddpr/project/4049/dpr?d=2023-03-15
3571,ACOMS 11,202812,LTEH_India_Pre-construction and Anchor clearance  survey Season 1 for PRP-7 Project : ACOMS 11,L&T Hydrocarbon Engineering Limited,NSC,Waiting for NSC Extension.,24.0,1.0,14-Mar-23 00:00,15-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/3571/dpr?d=2023-03-14
2487,Fugro Enterprise,0000,Fugro Enterprise,Fugro Resource Planning,Planned Maintenance,"Fugro Enterprise at Caddell Dock, Staten Island, NY for shipyard repairs, vessel OFFHIRE.",24.0,1.0,14-Mar-23 00:00,15-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2487/dpr?d=2023-03-14
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Idle at sea,Standy at Outer Anchorage (Waiting on permit for SeaMeWe6),24.0,1.0,14-Mar-23 00:00,15-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2023-03-14
4049,Skate 2D,223717,Tilbury - Gravesend Tunnel GI,Baker Hicks,Fugro Downtime,Crew unable to repair AIS system. Awaiting AIS Engineer to attend Skate 2D in morning.,2.0,0.1,14-Mar-23 22:00,15-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/4049/dpr?d=2023-03-14
4049,Skate 2D,223717,Tilbury - Gravesend Tunnel GI,Baker Hicks,Fugro Downtime,Barge Master prepares barge for move to BH-MRC-03. Fugro Skate 2D experiences failure of AIS system. Crew attempt to diagnose and repair.,2.0,0.1,14-Mar-23 20:00,14-Mar-23 22:00,https://dome.fugro.com/operations/ddpr/project/4049/dpr?d=2023-03-14
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,Colación y transporte ida y vuelta.,1.5,0.1,14-Mar-23 16:30,14-Mar-23 18:00,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-14
2487,Fugro Enterprise,0000,Fugro Enterprise,Fugro Resource Planning,Planned Maintenance,"Fugro Enterprise at Caddell Dock, Staten Island, NY for shipyard repairs, vessel OFFHIRE.",24.0,1.0,13-Mar-23 00:00,14-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2487/dpr?d=2023-03-13
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Idle at sea,Standy at Outer Anchorage (Waiting on permit for SeaMeWe6),24.0,1.0,13-Mar-23 00:00,14-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2023-03-13
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,Colación y transporte ida y vuelta.,1.5,0.1,13-Mar-23 16:30,13-Mar-23 18:00,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-13
3571,ACOMS 11,202812,LTEH_India_Pre-construction and Anchor clearance  survey Season 1 for PRP-7 Project : ACOMS 11,L&T Hydrocarbon Engineering Limited,NSC,Waiting for NSC Extension.,14.8,0.6,13-Mar-23 00:00,13-Mar-23 14:45,https://dome.fugro.com/operations/ddpr/project/3571/dpr?d=2023-03-13
4177,Skate-3D,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Awaiting day light to move the barge to next location during high tide,6.0,0.3,13-Mar-23 00:00,13-Mar-23 06:00,https://dome.fugro.com/operations/ddpr/project/4177/dpr?d=2023-03-13
3571,ACOMS 11,202812,LTEH_India_Pre-construction and Anchor clearance  survey Season 1 for PRP-7 Project : ACOMS 11,L&T Hydrocarbon Engineering Limited,NSC,Waiting for NSC Extension letter,9.3,0.4,12-Mar-23 14:45,13-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/3571/dpr?d=2023-03-12
2487,Fugro Enterprise,0000,Fugro Enterprise,Fugro Resource Planning,Planned Maintenance,"Fugro Enterprise at Caddell Dock, Staten Island, NY for shipyard repairs, vessel OFFHIRE.",24.0,1.0,12-Mar-23 00:00,13-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2487/dpr?d=2023-03-12
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Idle at sea,Standby at Outer Anchorage Karachi (Waiting on permit for SeaMeWe6),24.0,1.0,12-Mar-23 00:00,13-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2023-03-12
4177,Skate-3D,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Awaiting day light to move the barge to next location during high tide,6.0,0.3,12-Mar-23 18:00,13-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/4177/dpr?d=2023-03-12
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,- Almuerzo,1.3,0.1,12-Mar-23 16:40,12-Mar-23 18:00,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-12
4006,Gulf Giant,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Awaiting day light to move the SEP Gulf Giant from AB Island to AF Island,6.0,0.3,12-Mar-23 00:00,12-Mar-23 06:00,https://dome.fugro.com/operations/ddpr/project/4006/dpr?d=2023-03-12
4104,RFNS Volasiga,MHY228941,SSC006 - Approaches to Natovi Fiji,Australian Department of Defence,Standby for FNS,Sunday Sea,12.0,0.5,11-Mar-23 18:00,12-Mar-23 06:00,https://dome.fugro.com/operations/ddpr/project/4104/dpr?d=2023-03-12
2487,Fugro Enterprise,0000,Fugro Enterprise,Fugro Resource Planning,Planned Maintenance,"Fugro Enterprise at Caddell Dock, Staten Island, NY for shipyard repairs, vessel OFFHIRE.",24.0,1.0,11-Mar-23 00:00,12-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2487/dpr?d=2023-03-11
2551,Fugro Gauss,00000,Fugro Gauss,Fugro Resource Planning,Idle at sea,On anchor at Karachi Outer Anchorage,7.5,0.3,11-Mar-23 16:30,12-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2551/dpr?d=2023-03-11
4006,Gulf Giant,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Awaiting day light to move the SEP Gulf Giant from AB Island to AF Island,6.0,0.3,11-Mar-23 18:00,12-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/4006/dpr?d=2023-03-11
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,- Almuerzo,1.3,0.1,11-Mar-23 16:40,11-Mar-23 18:00,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-11
3571,ACOMS 11,202812,LTEH_India_Pre-construction and Anchor clearance  survey Season 1 for PRP-7 Project : ACOMS 11,L&T Hydrocarbon Engineering Limited,NSC,Waiting for NSC Extension letter,8.0,0.3,11-Mar-23 04:00,11-Mar-23 12:00,https://dome.fugro.com/operations/ddpr/project/3571/dpr?d=2023-03-11
4104,RFNS Volasiga,MHY228941,SSC006 - Approaches to Natovi Fiji,Australian Department of Defence,Standby for FNS,Saturday Sea,6.0,0.3,11-Mar-23 00:00,11-Mar-23 06:00,https://dome.fugro.com/operations/ddpr/project/4104/dpr?d=2023-03-11
4177,Skate-3D,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Waiting for Day light to shift the barge at borehole location of AF island,6.0,0.3,11-Mar-23 00:00,11-Mar-23 06:00,https://dome.fugro.com/operations/ddpr/project/4177/dpr?d=2023-03-11
2487,Fugro Enterprise,0000,Fugro Enterprise,Fugro Resource Planning,Planned Maintenance,"Fugro Enterprise at Caddell Dock, Staten Island, NY for shipyard repairs, vessel OFFHIRE.",24.0,1.0,10-Mar-23 00:00,11-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2487/dpr?d=2023-03-10
4177,Skate-3D,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Waiting for Day light to shift the SEP to AF BH07 location,6.0,0.3,10-Mar-23 18:00,11-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/4177/dpr?d=2023-03-10
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,- Almuerzo,1.0,0.0,10-Mar-23 17:00,10-Mar-23 18:00,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-10
3947,Not applicable,F139728MGP,PCBL - KC PRE-DEV ACTIVITIES: ONSHORE GSI - TOPOGRAPHICAL SURVEY AND UNDERGROUND UTILITIES SURVEY,Petronas Carigali Brunei Ltd (PCBL),Non-Working/Non-Daylight Hours,Rest day as per fatigue management system,8.0,0.3,10-Mar-23 08:00,10-Mar-23 16:00,https://dome.fugro.com/operations/ddpr/project/3947/dpr?d=2023-03-10
4104,RFNS Volasiga,MHY228941,SSC006 - Approaches to Natovi Fiji,Australian Department of Defence,Standby for FNS,"Volasiga conducting operations, weather not suitable for vessel to vessel transfer, standing by onshore",12.0,0.5,09-Mar-23 18:00,10-Mar-23 06:00,https://dome.fugro.com/operations/ddpr/project/4104/dpr?d=2023-03-10
2487,Fugro Enterprise,0000,Fugro Enterprise,Fugro Resource Planning,Planned Maintenance,"Fugro Enterprise at Caddell Dock, Staten Island, NY for shipyard repairs, vessel OFFHIRE.",24.0,1.0,09-Mar-23 00:00,10-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2487/dpr?d=2023-03-09
2471,GEO,AMR017,Anglo American (AMR017) RP1653309 -Aut Inst Geotécnicos Monitoring,Anglo American Brazil,Falta de pessoal,"Treinamento prático brigadista, atendendo as demandas do cliente.",10.0,0.4,09-Mar-23 10:30,09-Mar-23 20:30,https://dome.fugro.com/operations/ddpr/project/2471/dpr?d=2023-03-09
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,- Almuerzo,1.0,0.0,09-Mar-23 16:30,09-Mar-23 17:30,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-09
4104,RFNS Volasiga,MHY228941,SSC006 - Approaches to Natovi Fiji,Australian Department of Defence,Standby for FNS,"Fugro personnel standing by at Sunshine Villas, Lawaki",6.0,0.3,09-Mar-23 06:00,09-Mar-23 12:00,https://dome.fugro.com/operations/ddpr/project/4104/dpr?d=2023-03-09
4006,Gulf Giant,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Waiting for Daly light to Shift the SEP to the next PCPT location afterwards shift to the AF-Island,6.0,0.3,09-Mar-23 00:00,09-Mar-23 06:00,https://dome.fugro.com/operations/ddpr/project/4006/dpr?d=2023-03-09
4104,RFNS Volasiga,MHY228941,SSC006 - Approaches to Natovi Fiji,Australian Department of Defence,Standby for FNS,"Weather unsuitable for safe operations, standing by",12.0,0.5,08-Mar-23 18:00,09-Mar-23 06:00,https://dome.fugro.com/operations/ddpr/project/4104/dpr?d=2023-03-09
2487,Fugro Enterprise,0000,Fugro Enterprise,Fugro Resource Planning,Planned Maintenance,"Fugro Enterprise at Caddell Dock, Staten Island, NY for shipyard repairs, vessel OFFHIRE.",24.0,1.0,08-Mar-23 00:00,09-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2487/dpr?d=2023-03-08
4006,Gulf Giant,500330,ADNOC UAE North-East Bab (NEB) Project Artificial Island Construction - Geotechnical,ADNOC (Abu Dhabi National Oil Company),Waiting on day light,Waiting for Daly light to Shift the SEP to the next PCPT location afterwards shift to the AF-Isalnd,6.0,0.3,08-Mar-23 18:00,09-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/4006/dpr?d=2023-03-08
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,"- Almuerzo en El Saladillo del Turno A y Turno B.
- Cambio y entrega de turno.",2.0,0.1,08-Mar-23 16:30,08-Mar-23 18:30,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-08
3963,Fugro Chile SA,8263,CODELCO DAND - FERROVIAL - Sondajes Embalse Los Leones,Codelco División Andina Los Andes,Almuerzo,- Desayuno de Personal Fugro (Turno A) en El Saladillo,0.5,0.0,08-Mar-23 11:00,08-Mar-23 11:30,https://dome.fugro.com/operations/ddpr/project/3963/dpr?d=2023-03-08
2487,Fugro Enterprise,0000,Fugro Enterprise,Fugro Resource Planning,Planned Maintenance,"Fugro Enterprise at Caddell Dock, Staten Island, NY for shipyard repairs, vessel OFFHIRE.",24.0,1.0,07-Mar-23 00:00,08-Mar-23 00:00,https://dome.fugro.com/operations/ddpr/project/2487/dpr?d=2023-03-07
